Ticker,Date/Time,Price,EMA1,EMA2,MACD,SIGNAL,RSI,RSI-MA
SPY,27/04/2007,149.53,144.92,142.91,2.01,1.75,65.72,60.75
SPY,04/05/2007,150.92,146.01,143.67,2.34,1.82,67.44,63.26
SPY,11/05/2007,150.86,146.89,144.36,2.54,1.91,67.29,65.02
SPY,18/05/2007,152.62,147.93,145.14,2.79,2.02,69.50,66.91
SPY,25/05/2007,151.69,148.62,145.77,2.85,2.12,66.93,67.38
SPY,01/06/2007,154.08,149.61,146.56,3.05,2.24,69.99,68.23
SPY,08/06/2007,151.04,149.87,146.98,2.89,2.32,62.16,67.17
SPY,15/06/2007,153.07,150.45,147.56,2.89,2.39,64.97,66.71
SPY,22/06/2007,150.55,150.47,147.85,2.62,2.42,59.14,64.64
SPY,29/06/2007,150.43,150.46,148.09,2.37,2.41,58.87,63.03
SPY,06/07/2007,152.98,150.92,148.56,2.36,2.41,62.73,61.57
SPY,13/07/2007,154.85,151.63,149.16,2.48,2.42,65.30,62.20
SPY,20/07/2007,153.50,151.97,149.57,2.40,2.41,62.00,61.61
SPY,27/07/2007,145.11,150.73,149.15,1.58,2.31,46.40,59.06
