Ticker,Date/Time,Price,EMA1,EMA2,MACD,SIGNAL,RSI,RSI-MA
SET50,21/11/2003,370.30,370.57,349.51,21.06,19.79,63.28,75.72
SET50,28/11/2003,394.00,374.83,353.75,21.08,19.95,68.63,74.20
SET50,04/12/2003,401.20,379.63,358.27,21.36,20.13,70.05,72.40
SET50,12/12/2003,421.20,387.19,364.26,22.92,20.48,73.61,70.53
SET50,19/12/2003,441.20,397.01,371.59,25.42,21.10,76.59,70.43
SET50,26/12/2003,476.20,411.40,381.55,29.85,22.19,80.68,73.91
SET50,31/12/2003,509.10,429.17,393.70,35.47,23.85,83.57,76.90
SET50,09/01/2004,509.70,443.81,404.75,39.06,25.75,83.61,79.61
SET50,16/01/2004,502.80,454.54,414.08,40.45,27.59,80.72,81.03
SET50,23/01/2004,494.30,461.77,421.72,40.04,29.15,77.18,81.15
SET50,30/01/2004,462.70,461.94,425.63,36.31,30.04,65.73,78.16
SET50,06/02/2004,467.00,462.86,429.57,33.29,30.45,66.46,74.74
SET50,13/02/2004,500.00,469.61,436.27,33.33,30.81,71.43,72.30
SET50,20/02/2004,482.70,471.99,440.70,31.29,30.87,65.94,69.35
SET50,27/02/2004,471.40,471.88,443.62,28.26,30.54,62.57,66.43
SET50,04/03/2004,464.50,470.54,445.61,24.93,29.84,60.55,65.39
SET50,12/03/2004,458.10,468.28,446.80,21.48,28.80,58.66,63.83
SET50,19/03/2004,450.50,465.05,447.15,17.89,27.43,56.43,60.83
SET50,26/03/2004,444.40,461.29,446.89,14.40,25.80,54.64,58.57
SET50,02/04/2004,464.50,461.88,448.57,13.31,24.24,59.21,57.90
SET50,09/04/2004,462.20,461.93,449.86,12.07,22.72,58.48,57.48
SET50,16/04/2004,478.30,464.91,452.57,12.34,21.42,61.96,58.14
SET50,23/04/2004,460.50,464.11,453.33,10.78,20.09,56.37,58.13
SET50,30/04/2004,436.90,459.16,451.76,7.40,18.51,49.96,57.20
SET50,07/05/2004,429.70,453.80,449.66,4.14,16.71,48.17,54.99
SET50,14/05/2004,411.40,446.09,446.02,0.08,14.63,43.88,52.07
SET50,21/05/2004,417.40,440.88,443.29,-2.42,12.50,45.58,48.79
SET50,28/05/2004,434.10,439.65,442.42,-2.77,10.59,50.09,47.54
SET50,04/06/2004,424.30,436.86,440.69,-3.84,8.79,47.61,47.07
SET50,11/06/2004,415.00,432.88,438.24,-5.36,7.02,45.33,46.50
SET50,17/06/2004,424.00,431.27,436.89,-5.62,5.44,47.92,47.31
SET50,14/10/2005,491.05,442.14,442.05,0.09,4.77,62.20,50.63
SET50,21/10/2005,479.99,449.02,445.66,3.36,4.59,59.33,52.48
SET50,28/10/2005,477.24,454.15,448.67,5.48,4.70,58.60,54.68
SET50,04/11/2005,496.74,461.89,453.25,8.65,5.20,62.11,58.03
SET50,11/11/2005,483.31,465.79,456.11,9.68,5.76,58.46,60.14
SET50,18/11/2005,473.35,467.16,457.75,9.41,6.21,55.85,58.87
SET50,25/11/2005,469.05,467.51,458.83,8.68,6.52,54.72,57.95
SET50,02/12/2005,461.91,466.49,459.12,7.37,6.63,52.82,56.79
SET50,09/12/2005,492.36,471.19,462.29,8.91,6.91,59.28,56.23
SET50,16/12/2005,486.56,473.99,464.60,9.39,7.22,57.67,56.07
SET50,23/12/2005,491.74,477.21,467.18,10.03,7.57,58.74,56.65
SET50,30/12/2005,502.85,481.88,470.58,11.30,8.04,61.01,57.91
SET50,06/01/2006,528.20,490.30,476.07,14.23,8.81,65.64,60.47
