Ticker,Date/Time,Price,EMA1,EMA2,EMA3,MACD,SIGNAL,RSI,RSI-MA
^SET.BK,30/07/2009,621.95,610.78,602.09,602.09,8.68,5.60,61.17,60.69
^SET.BK,31/07/2009,624.00,613.18,604.18,604.18,9.00,6.03,61.83,61.05
^SET.BK,03/08/2009,641.43,618.32,607.73,607.73,10.59,6.60,66.98,62.23
^SET.BK,04/08/2009,641.23,622.48,610.92,610.92,11.56,7.22,66.87,63.14
^SET.BK,05/08/2009,640.16,625.70,613.70,613.70,11.99,7.81,66.24,64.62
^SET.BK,06/08/2009,649.21,629.97,617.09,617.09,12.89,8.45,68.89,66.16
^SET.BK,07/08/2009,644.20,632.56,619.67,619.67,12.89,9.00,65.83,66.96
^SET.BK,10/08/2009,643.75,634.59,621.96,621.96,12.63,9.46,65.55,66.68
^SET.BK,11/08/2009,643.02,636.13,623.97,623.97,12.16,9.80,65.06,66.32
^SET.BK,13/08/2009,655.68,639.68,626.99,626.99,12.69,10.16,69.27,66.92
^SET.BK,14/08/2009,654.25,642.33,629.58,629.58,12.75,10.48,68.27,66.80
^SET.BK,17/08/2009,632.05,640.46,629.82,629.82,10.64,10.50,55.12,64.65
^SET.BK,18/08/2009,640.25,640.42,630.81,630.81,9.61,10.39,58.30,63.20
^SET.BK,19/08/2009,631.28,638.76,630.86,630.86,7.90,10.08,53.83,60.96
^SET.BK,20/08/2009,640.98,639.16,631.82,631.82,7.34,9.74,57.60,58.62
^SET.BK,21/08/2009,644.63,640.16,633.04,633.04,7.12,9.41,58.95,56.76
^SET.BK,24/08/2009,653.20,642.53,634.96,634.96,7.57,9.18,61.99,58.13
^SET.BK,25/08/2009,655.46,644.88,636.91,636.91,7.97,9.03,62.77,59.03
^SET.BK,26/08/2009,658.28,647.32,638.95,638.95,8.37,8.95,63.77,61.01
^SET.BK,27/08/2009,652.40,648.24,640.23,640.23,8.01,8.83,60.18,61.53
^SET.BK,28/08/2009,656.98,649.83,641.82,641.82,8.01,8.73,61.96,62.13
^SET.BK,31/08/2009,653.25,650.45,642.91,642.91,7.54,8.58,59.63,61.66
^SET.BK,01/09/2009,654.12,651.12,643.98,643.98,7.14,8.40,60.00,61.11
^SET.BK,02/09/2009,654.12,651.66,644.95,644.95,6.72,8.19,60.00,60.35
^SET.BK,03/09/2009,665.54,654.19,646.91,646.91,7.28,8.07,64.93,61.31
^SET.BK,04/09/2009,668.41,656.77,648.95,648.95,7.82,8.04,66.06,62.13
^SET.BK,07/09/2009,682.57,661.46,652.16,652.16,9.31,8.20,70.99,64.40
^SET.BK,08/09/2009,691.73,666.97,655.93,655.93,11.04,8.56,73.64,67.12
^SET.BK,09/09/2009,695.59,672.17,659.70,659.70,12.47,9.04,74.68,70.06
^SET.BK,10/09/2009,703.09,677.79,663.83,663.83,13.96,9.66,76.61,72.40
^SET.BK,11/09/2009,707.81,683.25,668.02,668.02,15.23,10.35,77.76,74.74
^SET.BK,14/09/2009,694.32,685.26,670.53,670.53,14.74,10.90,67.63,74.07
^SET.BK,15/09/2009,703.16,688.52,673.64,673.64,14.88,11.40,70.34,73.41
^SET.BK,16/09/2009,710.25,692.47,677.12,677.12,15.35,11.89,72.34,72.94
^SET.BK,17/09/2009,709.23,695.52,680.18,680.18,15.34,12.32,71.59,71.93
^SET.BK,18/09/2009,713.67,698.82,683.37,683.37,15.45,12.71,72.89,70.96
^SET.BK,21/09/2009,713.16,701.42,686.21,686.21,15.22,13.03,72.48,71.93
^SET.BK,22/09/2009,724.37,705.60,689.84,689.84,15.75,13.37,75.68,73.00
^SET.BK,23/09/2009,730.52,710.13,693.72,693.72,16.41,13.75,77.23,73.98
^SET.BK,24/09/2009,728.54,713.48,697.03,697.03,16.44,14.09,75.57,74.77
^SET.BK,25/09/2009,721.57,714.95,699.37,699.37,15.58,14.27,69.88,74.17
^SET.BK,28/09/2009,708.88,713.84,700.27,700.27,13.57,14.18,60.94,71.86
^SET.BK,29/09/2009,715.29,714.11,701.70,701.70,12.40,13.96,63.47,69.42
^SET.BK,30/09/2009,717.07,714.65,703.17,703.17,11.48,13.65,64.16,66.80
^SET.BK,01/10/2009,726.91,716.88,705.43,705.43,11.45,13.38,67.77,65.24
^SET.BK,02/10/2009,724.56,718.27,707.25,707.25,11.02,13.08,66.07,64.48
^SET.BK,05/10/2009,718.47,718.31,708.32,708.32,9.99,12.69,61.76,64.64
^SET.BK,06/10/2009,731.39,720.69,710.52,710.52,10.17,12.38,66.69,65.29
^SET.BK,07/10/2009,741.92,724.55,713.51,713.51,11.04,12.21,70.07,66.47
^SET.BK,08/10/2009,744.03,728.09,716.41,716.41,11.68,12.14,70.71,67.06
^SET.BK,09/10/2009,746.87,731.50,719.32,719.32,12.19,12.15,71.58,68.16
^SET.BK,12/10/2009,751.86,735.21,722.41,722.41,12.79,12.23,73.09,70.43
^SET.BK,13/10/2009,746.67,737.29,724.72,724.72,12.57,12.27,69.00,70.89
^SET.BK,14/10/2009,731.47,736.23,725.37,725.37,10.86,12.10,58.71,68.62
^SET.BK,15/10/2009,692.72,728.32,722.26,722.26,6.06,11.34,41.72,62.82
^SET.BK,16/10/2009,717.12,726.28,721.77,721.77,4.52,10.49,51.24,58.75
^SET.BK,19/10/2009,731.61,727.25,722.71,722.71,4.55,9.75,55.83,55.30
^SET.BK,20/10/2009,725.60,726.95,722.98,722.98,3.97,9.02,53.59,52.22
^SET.BK,21/10/2009,716.35,725.02,722.35,722.35,2.67,8.23,50.26,50.53
^SET.BK,22/10/2009,708.76,722.07,721.06,721.06,1.01,7.33,47.66,51.72
^SET.BK,26/10/2009,711.83,720.21,720.18,720.18,0.03,6.42,48.81,51.23
^SET.BK,27/10/2009,714.54,719.18,719.64,719.64,-0.46,5.56,49.85,50.03
^SET.BK,28/10/2009,703.95,716.41,718.15,718.15,-1.74,4.64,45.94,48.50
^SET.BK,29/10/2009,690.10,711.62,715.47,715.47,-3.85,3.58,41.39,46.73
^SET.BK,30/10/2009,685.24,706.83,712.60,712.60,-5.77,2.41,39.90,45.18
^SET.BK,02/11/2009,677.22,701.44,709.23,709.23,-7.78,1.14,37.52,42.92
^SET.BK,03/11/2009,668.48,695.45,705.35,705.35,-9.90,-0.24,35.07,39.96
^SET.BK,04/11/2009,686.41,693.81,703.54,703.54,-9.74,-1.43,43.21,39.42
^SET.BK,05/11/2009,681.91,691.64,701.48,701.48,-9.84,-2.48,41.80,39.50
^SET.BK,06/11/2009,698.63,692.91,701.21,701.21,-8.30,-3.21,48.48,41.22
^SET.BK,09/11/2009,713.48,696.65,702.38,702.38,-5.73,-3.52,53.56,44.42
^SET.BK,10/11/2009,708.20,698.75,702.93,702.93,-4.18,-3.60,51.62,47.73
^SET.BK,11/11/2009,717.90,702.23,704.36,704.36,-2.12,-3.42,54.84,50.06
^SET.BK,12/11/2009,696.72,701.23,703.63,703.63,-2.40,-3.29,47.46,51.19
^SET.BK,13/11/2009,698.33,700.70,703.13,703.13,-2.42,-3.18,48.03,51.10
^SET.BK,16/11/2009,706.75,701.80,703.47,703.47,-1.67,-2.99,51.00,50.59
^SET.BK,17/11/2009,706.55,702.67,703.76,703.76,-1.10,-2.76,50.93,50.45
^SET.BK,18/11/2009,707.26,703.50,704.10,704.10,-0.60,-2.49,51.20,49.72
^SET.BK,19/11/2009,700.42,702.94,703.75,703.75,-0.81,-2.28,48.45,49.92
^SET.BK,20/11/2009,695.25,701.54,702.94,702.94,-1.40,-2.17,46.42,49.60
^SET.BK,23/11/2009,690.41,699.52,701.74,701.74,-2.23,-2.17,44.56,48.31
^SET.BK,24/11/2009,676.22,695.28,699.31,699.31,-4.03,-2.41,39.57,46.04
^SET.BK,25/11/2009,695.69,695.36,698.97,698.97,-3.61,-2.56,48.11,45.42
^SET.BK,26/11/2009,685.73,693.61,697.71,697.71,-4.10,-2.75,44.65,44.66
^SET.BK,27/11/2009,680.37,691.20,696.06,696.06,-4.86,-3.01,42.87,43.95
^SET.BK,30/11/2009,689.07,690.81,695.39,695.39,-4.58,-3.21,46.57,44.36
^SET.BK,01/12/2009,710.01,694.30,696.78,696.78,-2.48,-3.12,54.22,47.29
^SET.BK,02/12/2009,693.51,694.16,696.47,696.47,-2.31,-3.02,48.38,47.34
^SET.BK,03/12/2009,706.84,696.46,697.46,697.46,-0.99,-2.76,52.78,48.97
^SET.BK,04/12/2009,701.58,697.39,697.85,697.85,-0.46,-2.48,50.94,50.58
^SET.BK,08/12/2009,698.82,697.65,697.94,697.94,-0.29,-2.20,49.97,51.26
^SET.BK,09/12/2009,694.71,697.12,697.64,697.64,-0.52,-1.99,48.48,50.11
^SET.BK,11/12/2009,703.64,698.30,698.21,698.21,0.10,-1.73,51.81,50.80
^SET.BK,14/12/2009,709.74,700.38,699.31,699.31,1.08,-1.38,53.99,51.04
^SET.BK,15/12/2009,709.64,702.07,700.29,700.29,1.78,-0.99,53.95,51.64
^SET.BK,16/12/2009,716.01,704.60,701.79,701.79,2.81,-0.51,56.32,52.91
^SET.BK,17/12/2009,715.81,706.64,703.12,703.12,3.52,-0.01,56.22,54.46
^SET.BK,18/12/2009,715.68,708.28,704.32,704.32,3.96,0.49,56.15,55.33
^SET.BK,21/12/2009,715.17,709.54,705.35,705.35,4.18,0.95,55.87,55.70
^SET.BK,22/12/2009,724.40,712.24,707.17,707.17,5.07,1.47,59.79,56.87
^SET.BK,23/12/2009,729.80,715.43,709.32,709.32,6.11,2.05,61.91,57.99
^SET.BK,24/12/2009,727.21,717.57,711.03,711.03,6.55,2.61,60.27,58.80
^SET.BK,25/12/2009,730.41,719.91,712.87,712.87,7.04,3.16,61.61,59.89
^SET.BK,28/12/2009,733.71,722.42,714.86,714.86,7.56,3.71,62.99,61.31
^SET.BK,29/12/2009,742.16,726.01,717.46,717.46,8.55,4.32,66.31,62.62
^SET.BK,30/12/2009,734.54,727.56,719.08,719.08,8.47,4.84,61.02,62.44
^SET.BK,04/01/2010,732.28,728.42,720.34,720.34,8.08,5.24,59.51,62.29
^SET.BK,05/01/2010,732.11,729.09,721.46,721.46,7.63,5.54,59.40,61.85
^SET.BK,06/01/2010,735.73,730.30,722.82,722.82,7.48,5.78,61.16,61.48
^SET.BK,07/01/2010,734.63,731.08,723.95,723.95,7.14,5.95,60.31,60.28
^SET.BK,08/01/2010,738.96,732.52,725.38,725.38,7.14,6.10,62.51,60.58
^SET.BK,11/01/2010,746.95,735.14,727.43,727.43,7.71,6.30,66.22,61.92
^SET.BK,12/01/2010,745.24,736.98,729.13,729.13,7.85,6.49,64.75,62.99
^SET.BK,13/01/2010,746.74,738.75,730.80,730.80,7.95,6.68,65.47,63.85
^SET.BK,14/01/2010,749.42,740.69,732.58,732.58,8.11,6.86,66.77,65.14
^SET.BK,15/01/2010,746.52,741.75,733.90,733.90,7.85,6.98,63.98,65.43
^SET.BK,18/01/2010,746.89,742.69,735.14,735.14,7.54,7.05,64.18,65.03
^SET.BK,19/01/2010,736.48,741.56,735.27,735.27,6.29,6.96,54.80,63.04
^SET.BK,20/01/2010,731.80,739.78,734.94,734.94,4.84,6.69,51.20,60.18
^SET.BK,21/01/2010,718.99,736.00,733.42,733.42,2.58,6.18,42.92,55.42
^SET.BK,22/01/2010,714.10,732.02,731.58,731.58,0.44,5.46,40.26,50.67
^SET.BK,25/01/2010,710.39,728.09,729.56,729.56,-1.47,4.59,38.33,45.50
^SET.BK,26/01/2010,701.66,723.28,726.90,726.90,-3.62,3.57,34.19,41.38
^SET.BK,27/01/2010,690.46,717.31,723.43,723.43,-6.12,2.36,29.77,37.09
^SET.BK,28/01/2010,689.72,712.30,720.22,720.22,-7.92,1.07,29.50,34.41
^SET.BK,29/01/2010,696.55,709.43,717.97,717.97,-8.53,-0.13,35.30,33.42
^SET.BK,01/02/2010,697.61,707.28,716.03,716.03,-8.74,-1.21,36.17,32.99
^SET.BK,02/02/2010,694.07,704.88,713.94,713.94,-9.06,-2.19,34.51,33.05
^SET.BK,03/02/2010,707.65,705.39,713.34,713.34,-7.95,-2.91,44.93,36.08
^SET.BK,04/02/2010,702.52,704.86,712.31,712.31,-7.44,-3.48,42.21,38.63
^SET.BK,05/02/2010,691.41,702.42,710.32,710.32,-7.90,-4.03,37.01,38.97
^SET.BK,08/02/2010,688.09,699.81,708.20,708.20,-8.39,-4.57,35.61,38.86
^SET.BK,09/02/2010,685.89,697.28,706.08,706.08,-8.79,-5.10,34.68,38.89
^SET.BK,10/02/2010,688.41,695.67,704.39,704.39,-8.73,-5.55,36.71,37.25
^SET.BK,11/02/2010,695.41,695.62,703.54,703.54,-7.92,-5.85,42.09,37.22
^SET.BK,12/02/2010,698.03,696.06,703.01,703.01,-6.95,-5.99,44.00,38.62
^SET.BK,15/02/2010,689.09,694.79,701.69,701.69,-6.90,-6.10,39.27,39.35
^SET.BK,16/02/2010,692.73,694.42,700.83,700.83,-6.42,-6.14,41.99,40.81
^SET.BK,17/02/2010,697.49,694.98,700.52,700.52,-5.54,-6.07,45.41,42.55
^SET.BK,18/02/2010,695.66,695.10,700.05,700.05,-4.95,-5.93,44.33,43.00
^SET.BK,19/02/2010,700.44,696.07,700.09,700.09,-4.02,-5.69,47.80,43.76
^SET.BK,22/02/2010,705.80,697.84,700.63,700.63,-2.79,-5.33,51.44,46.19
^SET.BK,23/02/2010,715.58,701.07,702.06,702.06,-0.99,-4.78,57.26,49.25
^SET.BK,24/02/2010,715.18,703.63,703.31,703.31,0.32,-4.15,56.96,51.56
^SET.BK,25/02/2010,717.10,706.08,704.62,704.62,1.46,-3.45,58.08,54.31
^SET.BK,26/02/2010,721.37,708.86,706.22,706.22,2.64,-2.68,60.54,56.86
^SET.BK,02/03/2010,733.19,713.28,708.78,708.78,4.50,-1.79,66.39,59.85
^SET.BK,03/03/2010,735.04,717.24,711.29,711.29,5.95,-0.82,67.21,61.84
^SET.BK,04/03/2010,730.82,719.71,713.15,713.15,6.56,0.10,63.45,63.13
^SET.BK,05/03/2010,723.96,720.48,714.18,714.18,6.31,0.88,57.81,63.08
^SET.BK,08/03/2010,720.29,720.45,714.76,714.76,5.69,1.48,55.01,61.97
^SET.BK,09/03/2010,718.77,720.14,715.14,715.14,5.00,1.92,53.85,59.47
^SET.BK,10/03/2010,720.84,720.27,715.68,715.68,4.59,2.25,55.23,57.07
^SET.BK,11/03/2010,725.95,721.30,716.66,716.66,4.64,2.55,58.50,56.08
^SET.BK,12/03/2010,733.34,723.49,718.25,718.25,5.24,2.89,62.72,57.06
^SET.BK,15/03/2010,734.83,725.55,719.83,719.83,5.72,3.24,63.52,58.76
^SET.BK,16/03/2010,752.20,730.40,722.91,722.91,7.49,3.77,71.24,62.24
^SET.BK,17/03/2010,765.54,736.79,726.97,726.97,9.82,4.53,75.50,66.30
^SET.BK,18/03/2010,759.02,740.83,730.02,730.02,10.81,5.31,70.06,68.61
^SET.BK,19/03/2010,774.59,746.97,734.27,734.27,12.70,6.24,74.72,71.01
^SET.BK,22/03/2010,772.25,751.56,737.89,737.89,13.68,7.17,72.90,72.89
