Ticker,Date/Time,Price,EMA1,EMA2,MACD,SIGNAL,RSI,RSI-MA
SET50,11/04/2012,810.76,832.89,831.78,1.12,7.85,42.45,53.10
SET50,12/04/2012,821.45,830.81,830.79,0.02,6.87,47.95,49.52
SET50,17/04/2012,813.00,827.57,829.10,-1.53,5.82,44.36,46.62
SET50,18/04/2012,818.87,825.99,828.12,-2.13,4.83,47.29,45.65
SET50,19/04/2012,832.66,827.20,828.56,-1.35,4.06,53.48,47.11
SET50,20/04/2012,839.45,829.43,829.59,-0.16,3.53,56.19,49.85
SET50,23/04/2012,834.68,830.38,830.08,0.31,3.13,53.83,51.03
SET50,24/04/2012,842.26,832.54,831.24,1.31,2.90,56.91,53.54
SET50,25/04/2012,842.33,834.32,832.29,2.03,2.79,56.94,55.47
SET50,26/04/2012,848.32,836.87,833.82,3.05,2.82,59.39,56.65
SET50,27/04/2012,850.11,839.28,835.37,3.90,2.96,60.12,57.44
SET50,30/04/2012,863.82,843.74,838.08,5.66,3.29,65.24,59.72
SET50,02/05/2012,871.94,848.87,841.31,7.56,3.83,67.86,61.91
SET50,03/05/2012,872.75,853.21,844.30,8.91,4.46,68.12,64.15
SET50,04/05/2012,861.93,854.79,845.98,8.81,5.01,61.13,64.49
SET50,08/05/2012,864.17,856.50,847.71,8.79,5.48,61.99,64.87
SET50,09/05/2012,845.27,854.46,847.48,6.98,5.67,51.62,62.14
SET50,10/05/2012,832.43,850.45,846.05,4.41,5.51,46.01,57.77
SET50,11/05/2012,833.65,847.40,844.87,2.53,5.14,46.60,53.47
SET50,14/05/2012,815.21,841.55,842.04,-0.50,4.43,39.59,49.16
SET50,15/05/2012,830.41,839.52,840.93,-1.41,3.70,46.67,46.10
SET50,16/05/2012,820.40,836.04,838.98,-2.93,2.87,43.11,44.39
SET50,17/05/2012,821.87,833.47,837.35,-3.88,2.03,43.78,43.95
SET50,18/05/2012,806.71,828.60,834.43,-5.83,1.05,38.70,42.37
SET50,21/05/2012,790.73,821.72,830.27,-8.55,-0.15,34.21,41.30
SET50,22/05/2012,786.06,815.23,826.06,-10.83,-1.49,33.02,38.56
SET50,23/05/2012,770.17,807.04,820.74,-13.70,-3.01,29.28,35.80
SET50,24/05/2012,783.86,802.83,817.22,-14.40,-4.44,35.97,34.24
SET50,25/05/2012,786.87,799.92,814.33,-14.41,-5.68,37.37,33.97
SET50,28/05/2012,791.76,798.44,812.18,-13.74,-6.69,39.66,35.06
SET50,29/05/2012,802.16,799.12,811.23,-12.11,-7.37,44.30,37.31
SET50,30/05/2012,789.62,797.39,809.17,-11.78,-7.92,40.29,39.52
SET50,31/05/2012,791.54,796.33,807.49,-11.17,-8.33,41.17,40.56
SET50,01/06/2012,772.39,791.97,804.15,-12.17,-8.81,35.61,40.20
SET50,05/06/2012,761.66,786.46,800.10,-13.64,-9.41,32.94,38.86
SET50,06/06/2012,775.60,784.49,797.77,-13.28,-9.89,39.28,37.86
SET50,07/06/2012,777.14,783.15,795.80,-12.65,-10.24,39.95,37.79
SET50,08/06/2012,783.68,783.25,794.65,-11.40,-10.38,42.83,38.12
SET50,11/06/2012,807.94,787.74,795.91,-8.18,-10.11,51.97,41.39
SET50,12/06/2012,810.66,791.90,797.32,-5.41,-9.52,52.88,45.38
SET50,13/06/2012,806.51,794.56,798.19,-3.63,-8.79,51.30,47.78
SET50,14/06/2012,801.72,795.86,798.53,-2.67,-8.02,49.47,49.69
SET50,15/06/2012,812.56,798.90,799.87,-0.97,-7.14,53.49,51.82
SET50,18/06/2012,809.88,800.89,800.82,0.07,-6.24,52.39,51.90
SET50,19/06/2012,816.90,803.80,802.35,1.45,-5.28,54.99,52.33
SET50,20/06/2012,816.68,806.15,803.72,2.43,-4.31,54.89,53.05
SET50,21/06/2012,804.89,805.92,803.83,2.09,-3.51,49.66,53.08
SET50,22/06/2012,800.07,804.85,803.47,1.38,-2.90,47.67,51.92
SET50,25/06/2012,795.68,803.19,802.73,0.46,-2.48,45.87,50.62
SET50,26/06/2012,798.51,802.34,802.33,0.01,-2.17,47.24,49.07
SET50,27/06/2012,809.75,803.68,803.03,0.65,-1.82,52.38,48.56
SET50,28/06/2012,814.02,805.56,804.08,1.48,-1.40,54.20,49.47
SET50,29/06/2012,814.38,807.17,805.06,2.11,-0.97,54.35,50.81
SET50,02/07/2012,827.40,810.85,807.19,3.66,-0.39,59.71,53.58
SET50,03/07/2012,834.48,815.14,809.79,5.35,0.33,62.29,56.59
SET50,04/07/2012,830.48,817.93,811.76,6.17,1.06,59.97,58.10
SET50,05/07/2012,836.15,821.24,814.08,7.16,1.82,62.11,59.69
SET50,06/07/2012,833.94,823.55,815.97,7.58,2.54,60.75,60.97
SET50,09/07/2012,823.21,823.49,816.66,6.83,3.08,54.54,59.93
SET50,10/07/2012,837.67,826.07,818.66,7.41,3.62,60.39,59.55
SET50,11/07/2012,840.61,828.71,820.75,7.96,4.16,61.47,59.85
SET50,12/07/2012,828.66,828.70,821.51,7.20,4.54,54.94,58.42
SET50,13/07/2012,841.59,831.05,823.42,7.63,4.93,59.88,58.24
SET50,16/07/2012,843.80,833.36,825.36,8.00,5.31,60.67,59.47
SET50,17/07/2012,851.44,836.65,827.84,8.81,5.75,63.34,60.06
SET50,18/07/2012,846.80,838.50,829.65,8.85,6.14,60.66,59.90
SET50,19/07/2012,840.77,838.91,830.71,8.20,6.39,57.29,60.37
SET50,20/07/2012,836.99,838.56,831.31,7.25,6.50,55.22,59.44
SET50,23/07/2012,818.43,834.90,830.08,4.82,6.29,46.42,56.59
SET50,24/07/2012,819.59,832.12,829.08,3.04,5.88,46.99,53.32
SET50,25/07/2012,820.13,829.94,828.23,1.71,5.36,47.27,50.64
SET50,26/07/2012,808.79,826.09,826.38,-0.28,4.66,42.28,47.64
SET50,27/07/2012,812.36,823.60,825.04,-1.45,3.89,44.27,45.45
SET50,30/07/2012,824.48,823.76,824.99,-1.23,3.25,50.45,46.25
SET50,31/07/2012,828.67,824.65,825.34,-0.69,2.76,52.41,47.34
SET50,01/08/2012,829.10,825.46,825.70,-0.24,2.39,52.62,48.41
SET50,03/08/2012,825.47,825.46,825.68,-0.21,2.06,50.64,50.08
SET50,06/08/2012,833.52,826.93,826.42,0.50,1.87,54.69,52.16
SET50,07/08/2012,832.96,828.02,827.05,0.98,1.75,54.36,52.94
SET50,08/08/2012,835.75,829.43,827.87,1.55,1.73,55.79,53.62
SET50,09/08/2012,839.25,831.21,828.96,2.26,1.80,57.58,54.61
SET50,10/08/2012,841.50,833.08,830.15,2.93,1.94,58.74,56.23
SET50,14/08/2012,848.99,835.98,831.95,4.03,2.20,62.38,57.77
SET50,15/08/2012,848.75,838.30,833.55,4.75,2.52,62.19,59.34
SET50,16/08/2012,845.18,839.55,834.65,4.90,2.82,59.33,60.05
SET50,17/08/2012,843.73,840.31,835.52,4.79,3.06,58.17,60.16
SET50,20/08/2012,846.85,841.50,836.60,4.90,3.29,59.98,60.41
SET50,21/08/2012,848.17,842.71,837.70,5.01,3.51,60.75,60.09
SET50,22/08/2012,848.83,843.82,838.76,5.06,3.70,61.15,59.88
SET50,23/08/2012,852.17,845.34,840.04,5.30,3.90,63.19,60.65
SET50,24/08/2012,850.60,846.30,841.04,5.25,4.07,61.56,61.33
SET50,27/08/2012,846.66,846.36,841.58,4.79,4.16,57.58,60.85
SET50,28/08/2012,845.55,846.22,841.96,4.26,4.17,56.48,59.99
SET50,29/08/2012,834.88,844.15,841.28,2.87,4.01,47.17,57.20
SET50,30/08/2012,830.52,841.68,840.26,1.42,3.69,44.00,53.36
SET50,31/08/2012,840.32,841.43,840.26,1.17,3.37,51.81,51.41
SET50,03/09/2012,846.27,842.31,840.84,1.47,3.13,55.82,51.06
SET50,04/09/2012,846.46,843.06,841.37,1.69,2.95,55.94,50.95
SET50,05/09/2012,843.17,843.08,841.54,1.54,2.78,53.14,52.14
SET50,06/09/2012,850.50,844.43,842.40,2.04,2.68,58.14,54.97
SET50,07/09/2012,851.95,845.80,843.31,2.49,2.66,59.06,56.42
SET50,10/09/2012,855.12,847.49,844.43,3.06,2.71,61.08,57.47
SET50,11/09/2012,852.80,848.46,845.23,3.23,2.78,58.81,58.05
SET50,12/09/2012,862.15,850.95,846.84,4.11,2.94,64.50,60.32
SET50,13/09/2012,860.36,852.66,848.13,4.53,3.14,62.73,61.24
SET50,14/09/2012,874.81,856.69,850.67,6.02,3.50,69.90,63.40
SET50,17/09/2012,876.61,860.31,853.14,7.17,3.96,70.66,65.32
SET50,18/09/2012,870.49,862.16,854.79,7.37,4.39,64.75,66.51
SET50,19/09/2012,879.92,865.39,857.18,8.20,4.86,69.03,67.41
SET50,20/09/2012,877.22,867.54,859.09,8.45,5.31,66.55,68.18
SET50,21/09/2012,878.85,869.60,860.97,8.62,5.72,67.31,67.66
SET50,24/09/2012,876.60,870.87,862.46,8.41,6.06,65.12,66.55
SET50,25/09/2012,878.03,872.17,863.95,8.23,6.33,65.88,66.78
SET50,26/09/2012,868.98,871.59,864.42,7.17,6.44,57.45,64.46
SET50,27/09/2012,876.67,872.51,865.59,6.92,6.50,61.89,63.53
SET50,28/09/2012,886.58,875.07,867.59,7.48,6.62,66.69,63.40
SET50,01/10/2012,884.21,876.73,869.17,7.56,6.74,64.60,63.30
SET50,02/10/2012,887.50,878.69,870.92,7.77,6.87,66.17,63.36
SET50,03/10/2012,887.49,880.29,872.50,7.79,6.98,66.16,65.10
SET50,04/10/2012,886.98,881.51,873.88,7.63,7.06,65.65,65.85
SET50,05/10/2012,889.77,883.01,875.39,7.62,7.13,67.16,65.95
SET50,08/10/2012,883.05,883.02,876.12,6.90,7.10,60.32,65.09
SET50,09/10/2012,874.48,881.46,875.96,5.50,6.90,52.95,62.45
SET50,10/10/2012,872.13,879.77,875.60,4.17,6.56,51.12,59.44
SET50,11/10/2012,877.16,879.29,875.75,3.55,6.18,54.71,57.25
SET50,12/10/2012,879.31,879.30,876.09,3.21,5.81,56.19,55.06
SET50,15/10/2012,874.48,878.42,875.93,2.49,5.40,52.10,53.41
SET50,16/10/2012,871.78,877.21,875.54,1.68,4.93,49.92,52.81
SET50,17/10/2012,881.67,878.02,876.12,1.90,4.55,56.98,53.98
SET50,18/10/2012,889.29,880.07,877.38,2.70,4.32,61.46,55.33
SET50,19/10/2012,886.76,881.29,878.27,3.02,4.16,59.26,55.94
SET50,22/10/2012,887.97,882.50,879.19,3.31,4.05,59.99,57.52
SET50,24/10/2012,875.64,881.26,878.85,2.40,3.85,50.15,57.57
SET50,25/10/2012,877.61,880.59,878.74,1.86,3.60,51.51,56.48
SET50,26/10/2012,866.98,878.12,877.62,0.50,3.21,44.49,53.08
SET50,29/10/2012,865.65,875.85,876.48,-0.63,2.73,43.69,49.97
SET50,30/10/2012,876.66,876.00,876.49,-0.50,2.33,51.42,48.25
SET50,31/10/2012,879.06,876.55,876.74,-0.18,2.01,52.93,48.81
SET50,01/11/2012,877.71,876.76,876.83,-0.07,1.75,51.96,48.90
SET50,02/11/2012,883.54,878.00,877.47,0.53,1.60,55.73,51.15
SET50,05/11/2012,883.43,878.98,878.04,0.95,1.52,55.64,53.54
SET50,06/11/2012,878.72,878.94,878.10,0.83,1.43,51.87,53.63
SET50,07/11/2012,877.02,878.59,878.00,0.59,1.33,50.55,53.15
SET50,08/11/2012,872.18,877.42,877.45,-0.02,1.16,46.90,52.14
SET50,09/11/2012,873.17,876.65,877.04,-0.39,0.96,47.73,50.54
SET50,12/11/2012,876.30,876.59,876.97,-0.38,0.80,50.35,49.48
SET50,13/11/2012,871.41,875.64,876.44,-0.79,0.60,46.45,48.39
SET50,14/11/2012,864.47,873.61,875.30,-1.69,0.31,41.56,46.60
SET50,15/11/2012,862.90,871.67,874.12,-2.45,-0.03,40.52,45.32
SET50,16/11/2012,867.07,870.83,873.45,-2.62,-0.36,44.46,44.67
SET50,19/11/2012,869.41,870.57,873.06,-2.49,-0.62,46.58,43.91
SET50,20/11/2012,864.21,869.41,872.22,-2.80,-0.90,42.69,43.16
SET50,21/11/2012,864.97,868.61,871.53,-2.92,-1.15,43.43,43.54
SET50,22/11/2012,867.40,868.39,871.14,-2.75,-1.35,45.83,44.60
SET50,23/11/2012,869.72,868.63,871.00,-2.37,-1.48,48.08,45.32
SET50,26/11/2012,874.87,869.76,871.37,-1.60,-1.49,52.74,46.55
SET50,27/11/2012,879.61,871.55,872.15,-0.60,-1.38,56.59,49.33
SET50,28/11/2012,880.70,873.22,872.97,0.25,-1.18,57.44,52.13
SET50,29/11/2012,887.44,875.80,874.35,1.46,-0.85,62.34,55.44
SET50,30/11/2012,898.81,879.99,876.68,3.31,-0.33,68.83,59.59
SET50,03/12/2012,904.43,884.43,879.32,5.11,0.35,71.44,63.33
SET50,04/12/2012,901.85,887.60,881.47,6.13,1.07,68.62,65.74
SET50,06/12/2012,909.23,891.53,884.11,7.42,1.87,72.01,68.65
SET50,07/12/2012,905.71,894.11,886.17,7.94,2.63,68.24,69.83
SET50,11/12/2012,911.37,897.25,888.57,8.68,3.38,70.87,70.24
SET50,12/12/2012,921.70,901.69,891.72,9.97,4.21,74.92,70.93
SET50,13/12/2012,920.41,905.10,894.45,10.64,5.01,73.55,71.92
SET50,14/12/2012,922.86,908.33,897.16,11.17,5.78,74.50,72.42
SET50,17/12/2012,922.78,910.95,899.60,11.35,6.48,74.41,73.65
SET50,18/12/2012,927.02,913.88,902.21,11.66,7.13,76.11,74.70
SET50,19/12/2012,938.71,918.39,905.69,12.70,7.82,80.03,75.72
SET50,20/12/2012,937.52,921.87,908.72,13.15,8.49,78.62,76.73
SET50,21/12/2012,934.21,924.11,911.15,12.97,9.05,74.71,76.77
SET50,24/12/2012,935.73,926.22,913.49,12.74,9.51,75.31,76.95
SET50,25/12/2012,937.42,928.26,915.77,12.49,9.88,76.00,76.93
SET50,26/12/2012,939.36,930.28,918.01,12.26,10.18,76.79,76.28
SET50,27/12/2012,951.29,934.10,921.18,12.92,10.52,80.93,76.74
SET50,28/12/2012,945.39,936.15,923.49,12.66,10.79,73.94,76.59
SET50,02/01/2013,954.41,939.47,926.43,13.04,11.07,77.17,76.96
SET50,03/01/2013,953.05,941.94,928.97,12.97,11.31,75.65,76.89
SET50,04/01/2013,958.42,944.94,931.77,13.16,11.54,77.52,77.04
SET50,07/01/2013,956.17,946.98,934.10,12.88,11.71,74.94,75.84
SET50,08/01/2013,956.61,948.73,936.24,12.49,11.81,75.11,76.08
SET50,09/01/2013,959.45,950.68,938.45,12.23,11.86,76.25,75.90
SET50,10/01/2013,947.10,950.03,939.28,10.75,11.72,62.87,73.34
SET50,11/01/2013,950.08,950.04,940.30,9.73,11.47,64.48,70.73
SET50,14/01/2013,957.21,951.34,941.91,9.43,11.22,68.04,69.35
SET50,15/01/2013,953.81,951.79,943.05,8.74,10.91,64.73,67.27
SET50,16/01/2013,946.73,950.87,943.40,7.47,10.48,58.39,63.70
SET50,17/01/2013,949.84,950.68,944.01,6.67,10.00,60.22,63.17
SET50,18/01/2013,959.56,952.30,945.49,6.80,9.60,65.34,63.34
SET50,21/01/2013,963.10,954.26,947.17,7.09,9.29,66.99,63.13
SET50,22/01/2013,960.22,955.34,948.41,6.93,8.99,64.31,63.05
SET50,23/01/2013,965.24,957.14,950.01,7.13,8.76,66.79,64.73
SET50,24/01/2013,969.81,959.45,951.90,7.55,8.61,68.90,66.47
SET50,25/01/2013,977.53,962.73,954.34,8.39,8.58,72.10,67.82
SET50,28/01/2013,984.52,966.70,957.22,9.48,8.69,74.64,69.35
SET50,29/01/2013,989.92,970.92,960.33,10.59,8.93,76.41,71.77
SET50,30/01/2013,1000.25,976.25,964.13,12.12,9.33,79.37,74.29
SET50,31/01/2013,988.21,978.43,966.43,12.00,9.66,68.63,74.23
SET50,01/02/2013,1005.09,983.27,970.11,13.17,10.10,73.93,74.60
SET50,04/02/2013,1009.27,988.00,973.84,14.16,10.61,75.05,74.68
SET50,05/02/2013,1007.88,991.61,977.08,14.54,11.10,73.92,74.18
SET50,06/02/2013,1001.02,993.32,979.36,13.97,11.46,68.46,72.00
SET50,07/02/2013,999.93,994.53,981.32,13.21,11.68,67.62,71.79
SET50,08/02/2013,995.90,994.78,982.71,12.07,11.73,64.45,69.90
SET50,11/02/2013,986.18,993.21,983.04,10.17,11.53,57.49,66.39
SET50,12/02/2013,983.68,991.48,983.10,8.38,11.14,55.83,62.77
SET50,13/02/2013,1004.05,993.77,985.09,8.67,10.83,64.73,62.02
SET50,14/02/2013,1012.43,997.16,987.70,9.46,10.66,67.60,62.02
SET50,15/02/2013,1006.06,998.78,989.45,9.33,10.49,63.39,61.81
SET50,18/02/2013,1004.82,999.88,990.91,8.97,10.30,62.58,62.83
SET50,19/02/2013,1011.33,1001.96,992.86,9.10,10.15,65.10,64.68
SET50,20/02/2013,1021.05,1005.43,995.54,9.89,10.12,68.49,65.43
SET50,21/02/2013,1007.13,1005.74,996.64,9.09,9.99,59.60,63.83
SET50,22/02/2013,1014.25,1007.29,998.32,8.97,9.86,62.28,63.61
SET50,26/02/2013,1004.67,1006.81,998.93,7.88,9.62,56.85,62.46
SET50,27/02/2013,994.37,1004.55,998.49,6.06,9.17,51.65,59.77
SET50,28/02/2013,1014.03,1006.27,999.97,6.30,8.81,59.26,57.93
SET50,01/03/2013,1013.15,1007.52,1001.23,6.30,8.50,58.82,57.77
SET50,04/03/2013,1014.20,1008.74,1002.46,6.27,8.22,59.21,57.16
SET50,05/03/2013,1018.94,1010.59,1004.03,6.56,8.01,61.00,57.99
SET50,06/03/2013,1024.14,1013.06,1005.95,7.11,7.90,62.91,60.24
SET50,07/03/2013,1022.64,1014.80,1007.54,7.26,7.82,61.97,60.78
SET50,08/03/2013,1025.72,1016.78,1009.27,7.52,7.78,63.18,61.66
SET50,11/03/2013,1032.33,1019.61,1011.46,8.15,7.83,65.69,62.95
SET50,12/03/2013,1032.74,1022.00,1013.49,8.51,7.91,65.85,63.92
SET50,13/03/2013,1033.34,1024.06,1015.38,8.68,8.01,66.09,64.56
SET50,14/03/2013,1038.12,1026.62,1017.55,9.07,8.14,68.01,65.77
SET50,15/03/2013,1045.26,1030.01,1020.19,9.82,8.35,70.66,67.26
SET50,18/03/2013,1041.27,1032.05,1022.19,9.86,8.54,67.32,67.58
SET50,19/03/2013,1029.44,1031.58,1022.88,8.69,8.56,58.52,66.12
SET50,20/03/2013,1016.01,1028.75,1022.23,6.52,8.30,50.49,63.00
SET50,21/03/2013,1008.14,1025.00,1020.89,4.11,7.78,46.49,58.69
SET50,22/03/2013,977.04,1016.28,1016.71,-0.43,6.75,34.80,51.52
SET50,25/03/2013,1002.43,1013.76,1015.35,-1.59,5.71,46.55,47.37
SET50,26/03/2013,1015.99,1014.17,1015.41,-1.24,4.84,51.55,45.98
SET50,27/03/2013,1025.96,1016.31,1016.42,-0.11,4.22,54.87,46.85
SET50,28/03/2013,1014.98,1016.07,1016.28,-0.21,3.67,50.76,47.71
SET50,29/03/2013,1024.92,1017.68,1017.10,0.58,3.28,54.10,51.57
SET50,01/04/2013,1017.35,1017.62,1017.13,0.49,2.93,51.27,52.51
SET50,02/04/2013,1021.89,1018.40,1017.58,0.82,2.67,52.85,52.77
SET50,03/04/2013,1004.67,1015.90,1016.35,-0.45,2.28,46.68,51.13
SET50,04/04/2013,1010.71,1014.96,1015.81,-0.86,1.89,48.92,50.76
SET50,05/04/2013,982.48,1009.05,1012.64,-3.59,1.20,40.41,48.02
SET50,09/04/2013,971.41,1002.21,1008.71,-6.50,0.24,37.66,45.30
SET50,10/04/2013,984.77,999.04,1006.43,-7.39,-0.72,42.70,43.27
SET50,11/04/2013,1002.02,999.58,1006.01,-6.43,-1.43,48.47,43.63
SET50,12/04/2013,1007.45,1001.01,1006.15,-5.14,-1.89,50.17,43.88
SET50,17/04/2013,1003.73,1001.50,1005.92,-4.41,-2.21,48.98,45.60
SET50,18/04/2013,1008.83,1002.84,1006.20,-3.36,-2.35,50.69,48.20
SET50,19/04/2013,1018.36,1005.66,1007.35,-1.70,-2.27,53.78,50.42
SET50,22/04/2013,1027.92,1009.71,1009.31,0.39,-1.94,56.70,52.07
SET50,23/04/2013,1021.18,1011.79,1010.44,1.35,-1.53,54.12,52.86
SET50,24/04/2013,1024.94,1014.18,1011.82,2.36,-1.04,55.34,54.13
SET50,25/04/2013,1039.46,1018.78,1014.46,4.32,-0.37,59.75,55.94
SET50,26/04/2013,1044.82,1023.51,1017.35,6.17,0.45,61.26,57.43
SET50,29/04/2013,1046.12,1027.62,1020.09,7.54,1.33,61.64,58.42
SET50,30/04/2013,1055.62,1032.71,1023.47,9.24,2.32,64.34,60.46
SET50,02/05/2013,1050.48,1035.94,1026.04,9.90,3.27,61.82,61.76
SET50,03/05/2013,1042.70,1037.17,1027.63,9.54,4.05,58.12,61.43
SET50,07/05/2013,1061.37,1041.57,1030.84,10.73,4.89,63.70,61.92
SET50,08/05/2013,1071.05,1046.93,1034.67,12.26,5.81,66.20,62.84
SET50,09/05/2013,1075.95,1052.21,1038.60,13.60,6.78,67.42,63.45
SET50,10/05/2013,1076.13,1056.56,1042.18,14.38,7.73,67.47,64.58
SET50,13/05/2013,1071.68,1059.31,1044.99,14.32,8.56,65.03,65.96
SET50,14/05/2013,1074.35,1062.04,1047.78,14.26,9.27,65.82,66.39
SET50,15/05/2013,1081.13,1065.51,1050.96,14.55,9.93,67.81,66.71
SET50,16/05/2013,1072.89,1066.85,1053.05,13.81,10.41,63.03,65.83
SET50,17/05/2013,1079.78,1069.20,1055.59,13.61,10.81,65.23,65.38
SET50,20/05/2013,1092.27,1073.40,1059.09,14.31,11.25,68.82,66.14
SET50,21/05/2013,1091.20,1076.63,1062.15,14.49,11.66,68.18,66.62
SET50,22/05/2013,1081.69,1077.55,1064.01,13.55,11.89,62.57,65.57
SET50,23/05/2013,1064.49,1075.18,1064.05,11.13,11.80,53.98,63.76
SET50,27/05/2013,1053.50,1071.24,1063.05,8.19,11.35,49.34,60.58
SET50,28/05/2013,1072.57,1071.48,1063.95,7.52,10.87,56.32,58.08
SET50,29/05/2013,1058.59,1069.14,1063.44,5.69,10.22,50.82,54.61
SET50,30/05/2013,1044.40,1064.64,1061.63,3.01,9.32,45.94,51.28
SET50,31/05/2013,1029.01,1058.16,1058.52,-0.36,8.11,41.33,48.75
SET50,03/06/2013,1015.37,1050.38,1054.41,-4.03,6.59,37.73,46.43
SET50,04/06/2013,1028.91,1046.48,1051.98,-5.51,5.08,43.01,43.77
SET50,05/06/2013,1005.65,1039.05,1047.57,-8.52,3.38,37.21,41.04
SET50,06/06/2013,989.00,1029.95,1041.99,-12.04,1.45,33.72,38.60
SET50,07/06/2013,1007.39,1025.85,1038.70,-12.85,-0.34,40.34,38.40
SET50,10/06/2013,1014.27,1023.75,1036.37,-12.63,-1.87,42.63,39.38
SET50,11/06/2013,962.73,1012.65,1029.36,-16.71,-3.73,32.57,37.29
SET50,12/06/2013,950.87,1001.42,1021.88,-20.46,-5.82,30.78,36.01
SET50,13/06/2013,938.26,989.94,1013.92,-23.98,-8.09,28.97,35.06
SET50,14/06/2013,978.87,987.92,1010.58,-22.66,-9.91,40.97,35.18
SET50,17/06/2013,982.16,986.88,1007.87,-21.00,-11.30,41.83,35.02
SET50,18/06/2013,950.53,980.27,1002.41,-22.15,-12.65,36.40,35.79
SET50,19/06/2013,960.32,976.64,998.40,-21.76,-13.79,39.03,37.44
SET50,20/06/2013,937.44,969.51,992.60,-23.08,-14.95,35.37,38.72
SET50,21/06/2013,940.65,964.27,987.65,-23.39,-16.01,36.27,37.78
SET50,24/06/2013,916.55,955.59,980.88,-25.29,-17.17,32.63,35.94
SET50,25/06/2013,934.24,951.71,976.44,-24.73,-18.11,37.56,36.17
SET50,26/06/2013,961.98,953.58,975.06,-21.48,-18.53,44.39,37.25
SET50,27/06/2013,978.96,958.19,975.43,-17.24,-18.37,48.12,39.79
SET50,28/06/2013,982.99,962.70,976.15,-13.45,-17.76,48.99,42.34
SET50,02/07/2013,992.00,968.03,977.66,-9.63,-16.74,50.95,46.00
SET50,03/07/2013,977.00,969.66,977.60,-7.94,-15.64,47.67,48.03
SET50,04/07/2013,969.00,969.54,976.78,-7.24,-14.59,45.98,48.34
SET50,05/07/2013,977.53,970.99,976.85,-5.86,-13.50,48.09,48.34
SET50,08/07/2013,952.19,967.57,974.50,-6.93,-12.68,42.78,47.10
SET50,09/07/2013,949.11,964.22,972.08,-7.87,-12.08,42.18,45.34
SET50,10/07/2013,946.66,961.02,969.66,-8.64,-11.65,41.67,44.14
SET50,11/07/2013,989.22,966.15,971.53,-5.37,-10.86,52.27,45.40
SET50,12/07/2013,991.60,970.78,973.44,-2.66,-9.84,52.78,46.34
SET50,15/07/2013,989.99,974.27,975.01,-0.74,-8.70,52.37,48.25
SET50,16/07/2013,986.45,976.49,976.10,0.38,-7.57,51.44,50.11
SET50,17/07/2013,991.41,979.20,977.56,1.64,-6.41,52.71,52.31
SET50,18/07/2013,1010.46,984.88,980.69,4.19,-5.09,57.31,53.32
SET50,19/07/2013,1004.94,988.53,983.00,5.53,-3.76,55.63,53.89
SET50,23/07/2013,1027.39,995.60,987.23,8.36,-2.25,60.65,55.55
SET50,24/07/2013,1017.90,999.65,990.15,9.50,-0.78,57.69,56.80
SET50,25/07/2013,987.42,997.43,989.89,7.54,0.26,49.40,56.14
SET50,26/07/2013,1002.93,998.43,991.13,7.29,1.14,53.08,55.29
SET50,29/07/2013,986.13,996.19,990.66,5.54,1.69,48.95,53.95
SET50,30/07/2013,971.85,991.77,988.87,2.90,1.84,45.71,50.97
SET50,31/07/2013,966.03,987.09,986.69,0.40,1.66,44.43,48.31
SET50,01/08/2013,977.47,985.34,985.81,-0.47,1.39,47.53,47.94
SET50,02/08/2013,966.98,982.00,984.02,-2.02,0.97,45.06,46.33
SET50,05/08/2013,970.19,979.85,982.70,-2.85,0.49,45.98,45.74
SET50,06/08/2013,973.34,978.67,981.81,-3.14,0.04,46.91,45.98
SET50,07/08/2013,972.45,977.54,980.92,-3.38,-0.39,46.67,46.43
SET50,08/08/2013,983.96,978.71,981.21,-2.50,-0.65,50.26,46.98
SET50,09/08/2013,969.70,977.07,980.11,-3.04,-0.95,46.14,47.19
SET50,13/08/2013,989.86,979.39,981.04,-1.65,-1.04,52.10,48.42
SET50,14/08/2013,992.98,981.86,982.18,-0.31,-0.95,52.96,49.62
SET50,15/08/2013,986.83,982.77,982.62,0.15,-0.81,51.02,50.49
SET50,16/08/2013,981.08,982.46,982.47,-0.01,-0.71,49.21,50.28
SET50,19/08/2013,947.70,976.14,979.16,-3.02,-1.00,40.33,49.12
SET50,20/08/2013,931.47,968.02,974.62,-6.60,-1.70,36.86,46.07
SET50,21/08/2013,918.82,959.07,969.31,-10.23,-2.77,34.39,42.36
SET50,22/08/2013,919.82,951.94,964.59,-12.66,-4.00,34.76,39.11
SET50,23/08/2013,908.97,944.12,959.30,-15.17,-5.40,32.62,35.79
SET50,26/08/2013,903.47,936.73,953.98,-17.25,-6.88,31.57,34.04
SET50,27/08/2013,883.90,927.13,947.30,-20.18,-8.54,28.10,32.29
SET50,28/08/2013,873.62,917.40,940.29,-22.89,-10.34,26.47,30.70
SET50,29/08/2013,885.07,911.52,935.03,-23.51,-11.98,31.24,30.00
SET50,30/08/2013,882.98,906.33,930.07,-23.74,-13.45,30.85,29.65
SET50,02/09/2013,903.50,905.82,927.54,-21.72,-14.49,38.91,31.11
SET50,03/09/2013,898.13,904.42,924.74,-20.32,-15.22,37.68,33.03
SET50,04/09/2013,889.33,901.68,921.37,-19.69,-15.78,35.69,34.87
SET50,05/09/2013,897.31,900.88,919.08,-18.19,-16.08,38.82,36.39
SET50,06/09/2013,913.56,903.19,918.55,-15.36,-15.99,44.69,39.16
